        4.000000000000000       28.832745386909130   5.176940330379445E-015
        4.077348018976318       24.245508527500470  -6.805498390813293E-016
        4.156191716962525       19.906688889743520   2.996345751929349E-015
        4.236560015910733       16.400379908823350   1.150809630026339E-014
        4.318482397036975       13.600894924043340   1.048828488421389E-016
        4.401988911635703       11.367894041089810   9.848079383228958E-016
        4.487110192103387        9.586717664770353   5.733422606698477E-015
        4.573877463175297        8.165389763127921  -5.305940483630960E-015
        4.662322553379556        7.030245115996801   1.509426952748589E-015
        4.752477906712684        6.122323837256896   6.358011943570030E-016
        4.844376594540920        5.394478409184693   1.756498628407906E-015
        4.938052327731664        4.809053982283047  -9.682904782140817E-017
        5.033539469019524        4.336025947194500   2.672588001329922E-016
        5.130873045611464        3.951502308101593  -6.420368391564524E-016
        5.230088762035723        3.636517496742044   3.988522506316442E-016
        5.331223013239163        3.376059521895383   7.803811951842803E-016
        5.434312897937915        3.158284446111862  -2.127087295413806E-015
        5.539396232226151        2.973881717187259  -2.655755339085611E-017
        5.646511563448044        2.815561363153387  -1.189516161097796E-015
        5.755698184337939        2.677639912392996   4.675879684497058E-016
        5.866996147433969        2.555706478291238   2.612657243938128E-017
        5.980446279770396        2.446354037505856  -1.001828430123261E-015
        6.096090197854027        2.346963760838161  -4.624935417280041E-016
        6.213970322930266        2.255532503340058   2.763112529985358E-016
        6.334129896544336        2.170535361412462  -3.946832074048178E-016
        6.456612996403430        2.090816661256842  -9.627879404304810E-017
        6.581464552545567        2.015503931201125  -5.527913302513711E-016
        6.708730363821131        1.943940386587830  -4.932838775749675E-016
        6.838457114693091        1.875632262235582   1.405877227886310E-016
        6.970692392362093        1.810207995719735   2.005842311129556E-016
        7.105484704222717        1.747386819279847   1.480592468916395E-015
        7.242883495657255        1.686954778217652   3.654910109710864E-016
        7.382939168173594        1.628746574580180  -4.219907555309084E-016
        7.525703097893815        1.572631949377666  -4.695702373045177E-016
        7.671227654400321        1.518505575139167   9.071114060162718E-016
        7.819566219946373        1.466279642172611   1.187052512831147E-015
        7.970773209038116        1.415878494126449  -1.376875878563507E-016
        8.124904088395269        1.367234807835208  -1.949906372875250E-016
        8.282015397297759        1.320286924568366   2.461006053248495E-016
        8.442164768325844        1.274977029431256   3.263116608145163E-016
        8.605410948501261        1.231249946839496  -1.094164338736399E-016
        8.771813820837179        1.189052376097926  -2.495085365090087E-016
        8.941434426304889        1.148332435035743  -6.174134325610922E-016
        9.114334986225224        1.109039413750739  -6.271803841874244E-016
        9.290578925092989        1.071123666788664   2.384198429080455E-016
        9.470230893842754        1.034536592119759  -7.246953169378717E-016
        9.653356793564518   9.992306604310330E-001   6.929179494793406E-018
        9.840023799677967   9.651594695721377E-001  -5.257865699341444E-016
       10.030300386574200   9.322778073495694E-001  -1.001141327584360E-016
       10.224256352733920   9.005417119395688E-001   6.540679892601340E-017
       10.421962846331420   8.699085235409807E-001  -1.847649643806954E-016
       10.623492391333550   8.403369239223502E-001  -4.516419644127128E-016
       10.828918914103460   8.117869625851888E-001   1.309062950201920E-017
       11.038317770518730   7.842200696209993E-001   2.187639669109766E-016
       11.251765773613900   7.575990561737982E-001   2.134809165398331E-016
       11.469341221757540   7.318881038881027E-001   4.171035607137083E-016
       11.691123927374130   7.070527449450648E-001  -6.104971226731412E-015
       11.917195246221390   6.830598343292644E-001   2.522212124621498E-016
       12.147638107233690   6.598775159113264E-001   1.105089210871407E-016
       12.382537042942630   6.374751838009570E-001   1.753962505884708E-016
       12.621978220485750   6.158234402647322E-001   2.138048272328191E-016
       12.866049473214950   5.948940513282950E-001   5.351747390143762E-017
       13.114840332916070   5.746599010071702E-001  -6.332669776579366E-017
       13.368442062651500   5.550949449491065E-001   1.141260694092718E-016
       13.626947690237950   5.361741641191407E-001   1.150646348543888E-016
       13.890452042371400   5.178735190293565E-001   3.174038652944961E-016
       14.159051779412140   5.001699049002147E-001  -3.699614920480170E-017
       14.432845430842300   4.830411080477118E-001   3.127573866529938E-016
       14.711933431409060   4.664657637086675E-001  -4.294042261132944E-016
       14.996418157966800   4.504233154576978E-001  -2.056403031240145E-016
       15.286403967031600   4.348939763173146E-001   3.132976877942236E-016
       15.581997233062010   4.198586916293589E-001  -1.375105050308153E-019
       15.883306387479950   4.052991037291421E-001  -4.682935468947687E-017
       16.190441958446320   3.911975184502126E-001  -1.021236654862376E-016
       16.503516611405540   3.775368734813274E-001  -3.773189261069862E-016
       16.822645190414280   3.643007086008830E-001   7.957922185057435E-017
       17.147944760269290   3.514731378238900E-001  -4.793544736969298E-017
       17.479534649449820   3.390388235174288E-001  -6.725441601199145E-019
       17.817536493890530   3.269829525633627E-001   9.522079695236827E-018
       18.162074281600700   3.152912146844323E-001  -1.162157261599278E-016
       18.513274398146340   3.039497830905833E-001   1.705601424459020E-017
       18.871265673011730   2.929452976505351E-001   1.823948867849391E-016
       19.236179426857540   2.822648508527701E-001   1.120787378361990E-017
       19.608149519692650   2.718959768815780E-001  -1.452896291486192E-016
       19.987312399977570   2.618266442009700E-001  -2.297061105771751E-016
       20.373807154677320   2.520452521098252E-001   2.351583160748632E-017
       20.767775560282280   2.425406317921915E-001   8.499088888080247E-017
       21.169362134815440   2.333020524401893E-001  -7.739566355678137E-017
       21.578714190845500   2.243192330497584E-001   5.180460122852201E-017
       21.995981889525010   2.155823604761004E-001  -7.819339653952751E-017
       22.421318295673430   2.070821142554156E-001   3.927953006673080E-015
       22.854879433925390   1.988096985331324E-001   5.929819583376240E-017
       23.296824345964570   1.907568811561677E-001  -1.315019974101281E-017
       23.747315148864470   1.829160395590148E-001   7.443305994464105E-017
       24.206517094557200   1.752802125282101E-001   3.211145445828497E-016
       24.674598630452290   1.678431569690198E-001  -2.266657519874548E-017
       25.151731461227610   1.605994218375466E-001   3.856474834399825E-018
       25.638090611815180   1.535447126907165E-001   3.145499201276207E-017
       26.133854491604990   1.466822121515948E-001   8.098561418037171E-018
       26.639204959890220   1.401585534615670E-001  -1.624566841186385E-017
       27.154327392578120   1.367645732499804E-001  -1.233204532330397E-017
