    58381.170000      2.5192e+06      1.039747          1.392145384553747E+008
    58385.280000      1.7312e+07      1.359080          1.290463543431847E+008       
    58389.780000      4.6488e+07      6.788582          9.750629416658150E+007  
    58393.330000      6.5164e+07     14.691860         8.420479394323076E+007      
    58397.100000      7.2274e+07     32.831490         7.223732291904563E+007
    58400.810000      6.2659e+07     67.995130         6.270861589821161E+007

